"IV","DV"
-0.700033204062448,-0.653040847668318
-2.0458253348476,0.560612575384912
-0.822406439561808,0.784091257519225
-0.13685321289991,-2.38707038424532
-1.00357231312384,-1.57913422975554
-0.782751234282331,1.42966112998885
-1.43393221003736,0.635236028978209
-1.06968359763131,1.170308446528
-0.478268771999497,0.380717822081748
0.22199051333984,-0.987842318024828
-1.44410514994087,0.354147059030879
1.36902744543373,-1.19619083672806
-2.2320339830723,0.874831970307722
1.17724806412703,-0.96018811396791
-1.2564731321786,0.720729351405525
1.27851515216226,0.552725813380559
1.08387894866827,-1.10523184058762
0.0439776474536976,-2.97823877681063
-0.869507691058769,-0.686438321176104
-0.149172223564442,1.4843963821923
0.999967389520803,0.0881824095106546
-0.441901815288143,1.59559983686293
1.34612118827324,0.208209821466453
-0.848294988479465,1.09301621006724
-1.20464551354867,-1.95187802920694
-1.41759566176777,-1.77856862597093
-0.179048182165551,-0.758931687261006
-0.12645056918879,-0.886348637290656
-0.514192985155716,-0.0761723245823232
1.94900067105271,1.20530747167203
0.985830331788511,-0.179058672777171
1.57784939910789,-0.323647840349236
-0.797691524374767,-1.03693204523756
-0.491159011376998,1.37618618796745
-0.0355922665585557,0.343570910436673
-0.182623998959707,-0.331058543719503
-1.00326962803361,-0.493531499085302
0.931081268372397,-1.39423833157875
0.0274517944078808,-0.314210259835553
0.538925866174688,1.04460503263117
0.397233793175172,0.550629929473293
1.18621505010847,0.282919322002161
-0.77962037149624,0.127004150014319
0.307979886411665,1.51813407252173
-0.860616169841577,0.701048126603984
-0.301063258595144,-0.563361266194049
0.194293732073029,-0.305583267093072
0.89452524755097,0.917510833710636
0.0737019659095854,-0.830724437891026
0.405275688400369,-0.0760779716375501
1.71896852147454,-0.734815385527573
-1.03187999263134,-0.87605334710048
-1.27749651160578,0.507550298502571
0.352932974182727,1.04500973786278
0.629161306489023,1.15415201689791
-0.413490735946641,3.36924864021681
0.608390782066494,-0.895440246292452
1.72288812812242,-0.317077298912145
1.74196268895573,-0.421825453343876
0.0377143604251021,-1.72224209646009
-0.0371564573785125,0.0199234472531952
-0.473908655981612,0.557816957170672
-0.920364407747986,0.69333200556044
0.265110345220437,-0.535868626741813
1.19806135923936,-1.46813571556534
-2.34874457504088,-0.121444837250514
0.313277120813348,-0.254482334899946
0.375067484797728,-2.75064902713007
-1.09983886809157,-1.3027543283413
-0.0452486109586436,-0.386916678870804
0.0173742576768866,-0.483267460993145
-1.30235717583658,-1.69152866425591
2.00430830189288,0.899415704139712
0.389133887144072,0.373899112388795
-0.285354328502358,0.848374747899002
-1.46311950734639,0.220106149331037
2.70217499589091,-0.440892985028969
-1.53265912957483,0.949145476682017
1.43111568223635,-1.01482416384219
1.04529913403262,1.41433316465188
-0.180548676568891,-1.21617108816317
-0.808238930532765,-0.618613547110579
0.0588465510670122,-1.75638173086765
-0.761494978327473,-1.32569139608081
0.60913032135564,-1.06170977612966
0.874944926134472,-1.97913005438255
1.46958452298861,0.895857276099374
0.526729472607671,1.27067916671024
0.6911867680316,0.564191265200825
0.112318249769904,-1.93370799676298
0.0426425384512914,-1.07237343461518
0.411443913384072,0.964623464327204
2.71177389127361,0.061260977937325
0.985368218719402,0.0234033065925036
-0.503033218607791,-0.585413687960648
0.711977789589865,-1.58404093923541
-0.256272707636062,0.43411368231516
-1.43131850287241,-1.02275703383263
-0.503964260790062,-1.04070685842836
1.34859003559501,-1.15346188122475
-0.567844011009379,-0.100160845802203
0.479949351416626,0.811664834358439
-0.912555456885726,-1.0531675229144
-0.931733604622185,0.0543474317382044
0.243423458262939,0.105886804160299
1.23852335533066,-1.88113466120266
0.859322160038151,-0.2280886009674
-0.235357865846514,-0.184359296402619
0.142424128274041,-0.931177142633777
-0.144324691470452,0.703099688536547
0.0254144803851087,0.0890749127969168
1.1407076310809,0.508685830823462
-0.717474176771971,-0.682653072795579
-0.609392727305275,0.457185463908223
0.478401715277287,-0.0450010894447687
-0.57869440884436,-1.41570032669302
-0.128717369764747,0.662586349815456
0.177315110470223,0.0759349492135881
-0.674405805323065,0.708946369096799
0.644819998380241,1.20803043112918
-1.88701565377749,0.431108517678234
-1.14625600216016,-0.2645729854816
0.594012610483,0.96960528662009
-0.695119812719294,0.270440053819139
0.569462482462068,0.975383531178094
0.725266587199008,-0.806953289069338
-0.140692436465193,2.04740613820113
-1.15234832717802,-0.623416717243646
-0.0509945155111667,-0.176443317269573
0.257112769758264,-0.309509147057685
0.157605222334599,-0.766270264073415
-1.91764797615951,-0.299490116378277
-0.686950262417624,1.00419165345684
-0.390286822146156,-0.398244130897031
-0.717506706234988,0.902632023369843
0.555315079158302,-0.13038018757153
0.00268306339071034,-2.4707062875697
-0.00729296434388239,0.431368352777799
0.269287939092222,1.85219695952872
0.103317223704645,0.722427966504038
-0.419459394891276,-0.939218955583177
0.908998086145196,0.391441057788056
-0.793093377066368,0.290478343030746
-0.0907081997095224,0.573454368721333
0.38991775484408,1.11702676923423
-0.807102550755063,0.243911841177953
-0.0108914856663163,0.47505712124221
0.589108284926075,-0.707427637976885
-0.448719555632602,1.27945754573465
-0.973815977842643,1.70573491623676
1.45012894139662,0.072441978597051
-0.145748628807749,0.545193540541402
-1.9877012114254,-0.0193555987558987
0.710524846880956,-0.60469056710603
1.04363996901813,2.89310212221664
0.927309502925655,-0.692063862508218
1.03502977507348,-0.742778001453742
-1.32112867966257,0.897229593050054
0.271534284479493,-1.30608677218841
-0.797649771059666,0.0980996242802165
1.75388391708654,1.62971047187992
0.840581304602921,1.38059028200746
-0.696571941099463,-0.242610101505954
-2.62020686199378,1.20562230903891
-1.64359113700032,-0.0447136044838917
-2.58444514580244,0.32641413077517
0.0844636354724133,-0.2932885247155
0.737718629914314,0.273433357143381
-0.155049921481557,0.595659737391319
-0.862059276985734,1.28319321796341
0.328480559033766,0.629332005855283
-0.0733044161399364,-0.386189679454238
0.207842323118333,0.00727226338696112
-0.375603780107861,0.629343811118978
0.143387157241401,1.90357126730598
-1.33002025041099,0.588117016499046
0.342489552978716,-0.343531085951461
-0.237205059035276,-0.932784010390645
1.14584765829042,1.19562486827977
1.1474235873925,1.70573907218166
0.516539501551111,1.38756572726229
-1.54892687322487,-0.517173085037364
0.234582744685512,-0.534300481735493
-0.362340515736072,-0.658933030116674
0.299696906859186,0.441046627817199
0.825577367828922,-2.18206537170688
0.335019234841445,-0.501934351813365
0.0710283025172187,-3.17376961002733
0.281278642927627,-0.0235454730683452
-1.38289853406964,0.213251492589473
0.237747673440747,-1.36250790775516
0.402723083835628,0.851887543085454
0.637144341259358,0.425400864297127
-0.652285749465914,1.60968446906731
0.271790251836912,0.285689111099073
-1.71042962796276,-1.16395384136191
0.963826701351755,-1.68165585282247
-0.586946123540771,0.297198619202351
-0.428299528147169,-1.59302086764524
-1.08614517465424,0.906509433383659
-0.214840928229423,-0.840105031115953
-0.273941183610441,-0.0163995752660327
1.55515387813829,-0.182534001163948
-0.490652900122983,-0.396072146345758
-1.24882212314999,0.148448523397863
-0.50497679796235,0.114986544826839
0.475397018057838,0.624979397411523
0.469324343471848,-2.39199234804237
-0.750022729487986,1.02354913641657
-1.27506295828805,-0.150428245481498
-0.701274618877792,1.26456999906932
1.00894655453364,-0.239519792482283
1.10673862344832,0.716638432403885
1.36796779645735,1.22230311158388
-1.0486285714278,3.14193677337476
-0.525091317419732,-0.395286077819097
-2.42005797860665,0.0695468275184349
0.110817533638346,-0.176813155029816
1.53191387521993,-1.12439530116742
1.91537279248414,0.617744856380551
1.44770176570895,0.305588093489486
0.818079100952534,-0.694982003528822
0.569588393930528,-0.34057120261902
-1.03981875903578,-0.482350368995062
-0.247718728053878,-1.02977511132089
-0.938036609095577,-1.06342645158042
-1.22339373570314,-1.12386387287935
0.363283369367636,-0.310916142280289
-0.594949013824457,0.856169329294693
0.442290924083755,0.887855427601117
-0.66143173621421,-0.759513705797227
-2.19341891766077,0.405359256346352
-0.188685453664534,0.660170435546559
-0.392236140187183,0.766192564100135
2.33315382024541,-0.104474376793772
0.5876197793372,-1.67401445068078
-0.233520981874467,0.573046688831533
-0.576139672957096,1.0719948104742
0.463766509555672,-0.754468405457903
-0.196189000195163,0.0949479629163906
1.31920146974698,0.435729470508899
0.501819279062752,0.257125240056177
1.93460371494085,0.929713593929999
0.352516246040709,-1.53713887475744
-0.968153997107893,-0.544301653728096
-0.360447301894494,1.38908026775174
0.17442902271552,-1.03158778822046
0.657354126995243,0.485565511810982
0.377449407566354,0.431946000271472
-2.06439283877581,0.383663359600635
-0.773545382255507,0.119288429034079
-1.15480071020017,-1.02315359115492
-0.994254788345159,0.501501246423719
-1.58024076233446,-1.03037928037064
1.34870472392116,1.3507765542658
-1.51445103410557,1.41875117221487
-0.859702291707924,1.38434733363472
0.908530027115014,-0.198840394574456
-0.318585386724987,-0.329948574325536
1.05817148532119,-0.548615898723078
2.52180416141069,0.236571887992561
0.13931830459553,0.615394601943509
0.212308127836894,1.75515145032023
0.0836022171125966,1.15871735316591
-0.831337866215163,-1.56026934324318
0.216139971194717,-0.489554721792031
0.826206757358987,-0.648795051414034
-1.24430433183828,2.82463284425163
-0.349108402587174,1.36670439899704
-1.28987780833749,-1.41795446751312
-0.0749316320136759,-1.31397804446395
-0.67287066605805,-0.669101940181627
-0.248113870427038,1.65227308245583
-0.172896813797444,-0.0859201036432073
-1.06108997219839,1.17018311416445
-0.361453206085709,-0.927866125418142
-0.297122145920498,0.347769401328878
-1.12296590046244,0.148475977017759
-1.59018124573643,-0.392560443848301
-0.421944185668763,0.232262451894231
-1.3264856882542,-0.0590218951970319
-0.266527859648298,-0.768318380079935
0.588293729785388,1.22915767962415
-1.19843052584107,1.63295624639555
0.362790893541476,0.274152271648613
1.1926575174431,0.46755825802799
-1.27541792444318,0.0614960113513059
0.37833390393578,0.970371692824365
-0.0410580920889195,-0.0276791650627485
-0.215159656476974,2.07082607411155
2.05813416675958,-0.0106627747937614
1.65854944519401,-1.22111191025479
0.93875154282426,-1.32790137614838
1.36499289239241,-1.27848554000508
0.496880875604903,1.24289266467652
0.845205121272416,-0.311234609481855
-0.171407948175658,-0.760029986775441
-0.261717672208152,-0.438948510888323
0.787435012770878,0.459468495199642
0.717831789326459,0.725008582821773
-0.557314689031389,0.835772121448025
0.420401545130595,1.14679964457426
-0.474341101628275,0.555837423219126
-0.186630743617601,-0.777548246276683
1.05725591460867,0.915035943656424
-0.966560203527542,-1.98857270358371
-2.34809791959164,-1.82200214285713
0.265042643842237,0.98174626198468
1.08254102473659,1.99972126730477
0.818378509305582,-0.722077184927247
1.72759484937431,-0.466139828240541
-1.29000430204575,1.47056092761188
1.74114244176441,-0.993713205270534
0.027207753607505,-1.88979698477183
-0.258373966028404,-0.291903055118197
0.805583138956764,-0.314338447770459
0.961663081345733,1.19277101255148
-1.64228697851744,-0.935075468838337
0.883504717842524,-0.792043411562866
0.969152377619804,-0.346107475109697
0.134446534523634,-0.402503849116277
0.287906056401455,1.42503999819056
0.860442840218531,-0.60839947000429
0.0246702652924241,0.683741441439896
0.333846660704042,-0.0838226000070517
1.3861328078402,1.42337348981588
1.20188983861534,0.190741560000655
0.535040850066137,-0.418079853918453
-0.182110263472384,0.357196546745461
-1.55302925842706,0.0335895667517564
-0.591147505867642,0.127466518612133
1.8054553333651,-0.119352081864655
-0.0533552860021277,0.0276985927992517
-0.262022360868026,-0.0729495681836538
-0.375826088746244,0.737873040524364
1.50548318012355,1.10589188232988
-1.90968716457286,0.560929062314254
-0.376346897627336,-0.065741306623279
0.704125904474906,-0.536024117264438
-0.224404181443745,-1.19673735835943
0.620026566190374,-1.52781158435805
1.20999055386154,-0.676422410226411
-1.25297621925668,-0.0305599154962306
0.0484547087497324,-0.104826758444123
0.793963938311172,0.647049896480899
0.0511663993027636,0.298987127357945
0.345895943920112,0.778452391400437
0.566906751634719,-1.03805510046907
0.234890526818965,-1.2410988110404
-0.342223922613223,0.343693319019247
-0.0174682074516337,-0.186307240422044
1.09519044865061,-0.326040552826496
0.30106542785914,-0.868077982154195
-0.568774391704031,-1.4157841360991
-0.638520484879468,0.0936552028849692
-1.16979760554225,-0.738105757679184
-0.0894797968255821,0.302056315529731
-0.634492669387294,0.248734910756876
-0.265810489309862,0.0455756391294308
-1.94110762136611,-0.573647650829455
-0.364135973296875,0.315845986110194
-0.294228960399754,-0.849592393214214
-1.50479325751851,-0.600465018541716
2.01994499884709,-1.61573971969406
0.402256952750811,-0.0621490885514989
0.955905111291649,0.81604883280356
-0.669673499684891,1.01940004079741
-0.870948261118704,-0.33758689719174
-1.60906706945386,-0.0271218758004748
-0.983780348090701,0.444135910888424
0.197354173890114,-1.10141787907147
-0.339577260688794,0.309554985674581
-1.60163853262728,-0.0242168350744795
-0.571862847788902,-0.839250416933903
2.92460408708002,-1.17236387935524
-0.471113842654011,-0.88097937475808
1.06708849306807,-0.737633930421352
-0.169979823987808,0.861182813703641
1.57382971480587,0.0813646863891582
0.112904737085953,-0.727906285917292
2.31516491882913,-0.3518691265495
0.0308409856529252,0.609227573104664
-0.0631969899920771,0.902304387143505
1.45317406318963,-1.20439543632697
2.15565994006261,0.00150763722279833
0.970758301155465,-0.823384660146793
-1.678691003171,0.593597943794243
1.0472456521579,1.31192122067849
-3.2063308805152,-0.097572847914795
3.07267265516315,-0.412003803992176
-0.680415199874033,1.0480448902462
3.54123282875944,-0.473831225763592
0.986351914167749,0.840776767156667
-0.469422441563383,-0.290686827945073
-0.706245852803234,0.556638599522494
1.13573907339397,1.21271632473907
0.307948792841051,0.313857052051452
-0.642023074786895,1.25211835016567
-0.941234808343439,1.58281449643065
-0.0788623173732811,-0.485960052641194
2.01059753352773,0.540826430836546
-0.917043457888975,-0.822736256751117
1.70604619595646,1.90720479601258
-0.610148404111029,-1.18402996113001
2.15318797558145,0.255433665614991
0.710818820567224,0.0549891405626384
-1.53832234210899,-0.688099421607234
-0.649239872076568,0.979870659048196
0.401351309545808,-0.279276408551954
-0.306901727861713,0.568307920338391
-0.853355082323873,0.875761795536733
-0.0231177384995082,-1.07079880351407
-0.147455663050931,-0.557875294674037
-0.392017258199727,-0.791025271773598
-1.21920321287861,1.99865626249797
0.352703012397022,1.51624504123673
1.32019635709019,0.218300058965668
-0.516100474038672,1.28870556640731
0.792899575219866,0.372436697532353
-0.424941057254258,0.55691406460948
0.998691843863619,-0.384746211774975
-0.124743019966719,0.260151588931505
-0.946423159689396,-0.49572951245839
1.68599750317778,0.193530040383328
-1.03118805164936,-1.28365777033368
-0.249431095244914,0.168045491833445
-0.338222259584738,0.747323779538038
1.54881869665945,0.432630926920803
1.04299961350799,-1.38823266232663
-0.0206627548256735,-1.16265806508718
1.96601551979219,-0.85367371461269
-0.116982020834381,0.299710924830293
-0.248941696999833,1.55333889977732
-0.0290508735109781,0.603709099955049
-0.0756153558845601,-0.878599709601247
-0.423076388930496,-0.275340484491897
-1.25103937533363,-0.591654515019755
-1.43450443573447,0.832555624984126
-3.0070257289578,0.500785884830884
-0.897699510959656,-0.290464621309144
0.448661912879382,-1.23649865817643
1.45654959231007,0.263874111194407
0.0438012987805694,-0.607179148260829
-0.226091758256903,0.428902692738575
-0.900934310983154,0.19320194350854
1.04074388489863,2.23494101409946
-0.0174701253985512,0.349904317205899
0.238206816162155,0.526636029141499
0.0313282269384301,0.174354052137595
-0.443420692181185,0.457142005458824
-1.18325296951912,-0.599202680783253
-0.54903393364225,2.40743894185023
-0.185604244951954,-0.80142533611509
0.422306012094169,1.59817477223
1.46039707648427,-0.339789974423357
-0.16347865699545,1.07133933889718
-1.03402197062244,0.938829373000689
0.0161906494845755,-1.5687324827728
-0.723185389393851,0.506454373070047
-1.07964432891821,0.32731062956502
-0.550755692241076,-0.123203383456491
-0.0944274710627886,0.294385835436632
1.28212181618419,0.431943687747577
0.534023866424992,0.359815423417939
-0.112262660313256,0.0464234041470453
-1.33205168612927,0.138847230562193
1.02590625514629,0.72575644783045
0.31541062241269,1.78342448560403
-0.291496057869046,0.0788268051038762
-0.619709065126639,-0.345635383997984
0.683747147902678,-0.108883700115143
2.12363584226178,2.99576653560524
-0.450858759185058,1.97311927787805
1.71225580752616,-0.0779882435925149
-0.906332669364802,-0.539550124045422
1.28013692171035,-0.410261266675649
-0.736585215367297,-0.0472308452409544
0.635101468243898,-0.0209679964631234
-0.0528783844429806,-0.535966821834837
0.439302155565893,0.385431488619903
0.241434721157331,0.81306479587019
-1.39969936456509,-1.22453402742259
-0.376336980961822,-0.924903997606656
0.116317248161298,-1.14520255042154
1.36450223727361,-0.693350536518684
0.383719959909537,-1.23420646165753
-1.10843041653929,-2.54406259008326
-1.26855967887768,-0.213027839283901
-0.016345958928613,-0.0499865322239501
0.0873049074676937,1.32133869686029
0.585014412314709,-0.245395571027634
-0.0283233505292968,0.901183572875126
0.295416144856396,1.14761222426907
0.0561935008600001,1.91968799023498
1.1130392482139,0.548218744903594
0.0705781659525808,0.398540545331588
0.704195821271707,1.13077437977082
0.159269816984129,0.491437677875519
-1.70686512088894,-0.544615892203299
-0.223834649929171,0.667052633156233
0.349983004337366,0.434589124701096
-0.204193601485496,1.06363222166181
-1.35708784143626,0.433416261107
1.38138215834952,-0.836461048000798
1.60523350561226,-0.146999274543772
0.464204766349703,-0.235811731973624
1.77317906548087,-0.438160844158996
1.88934534050342,0.511542129011852
-1.11762401157817,-0.763325281174618
-0.249595566938995,-1.43640758098966
-0.520985678955269,1.69593193120782
-0.622741728059972,1.88334174523153
0.583484766559682,-1.18876483972118
-0.849942310409807,-1.62022724797761
-0.154254045909424,0.568483471649383
0.416544024930715,-0.505427014276965
0.496007726895451,-0.980768404922186
-0.895815592927972,-2.65201274949596
0.554320285267923,1.35619627581221
-1.59259881353232,-1.71134044782135
-0.524353122923811,0.41046561756895
0.930458749477058,-1.00638096797402
0.735963493603568,1.31375071523936
1.07162577442154,-0.259492368282015
-0.729818262200394,0.126757928429409
-0.000920105234295067,-0.924584122730991
-0.81304187063972,1.19370700751582
0.0425836487214748,-1.13356028191251
-0.622381707082043,-1.68831784802406
-0.62810818005386,0.131972840045816
0.0743124924801637,-0.877880625926863
0.919416443668411,0.278165632797292
-1.3729791359264,0.278487072619441
-0.319787268794571,-1.0949676761257
-0.446792385308893,-0.542060627823948
-0.137678002069998,-1.42888073210627
-3.31410497567181,2.1298673701859
1.11714324021075,1.98162104928995
0.840592870470384,0.0844857778597288
-0.606233250786478,-0.34381527513199
0.0550056797000561,1.41278871008264
0.384069799249371,0.397177435114618
0.673912310376801,-0.220052008347937
-0.784802104373621,-0.511323113508788
0.658991038909578,-0.617208840674731
1.05337117098963,0.110847098984634
-1.30085683596803,-0.761704707700502
-2.01135744631691,1.44985964842993
0.103198511124051,0.81706357917726
-0.756384910939365,-1.72006366148797
-1.9220669979297,-0.0505116446126485
0.0542083234860956,-0.399865823285001
-0.934089478727363,0.642065957625651
0.719782485613837,0.995004962384862
1.36084744570757,1.48927811238288
-0.362331456032909,-0.416338499240853
0.440079265020177,-0.239588076614011
-0.268120154623551,0.935429932884541
0.46138962491081,-1.73181642778581
0.936040721262871,0.205521817638251
0.507526093247471,-0.346471099724536
-0.0204503124406816,0.860091148336851
0.484778925815763,-0.500869436989747
-0.350562496198787,1.23030585261454
0.226751484834437,-0.311185116392686
0.00205344954791779,-0.987241244188017
1.70333393314545,-0.998009721104973
1.11436696794305,0.0859532026439649
0.700271327869701,-1.33770422133664
-0.79326542427581,-1.28295967991558
-1.25602686245729,-1.83527733530728
-0.273546197558206,-1.14016402320221
0.849294938378318,-0.778183705662923
-2.05509201958128,-2.51820076838218
0.536377359258174,-0.335112785677623
0.0577217403238044,1.78427561545308
0.475029819257684,1.44340283829857
1.43844842287471,-0.374041378459793
-1.13584203367168,-0.266219780460457
-0.964909807533976,0.553331015702058
1.51824283982889,0.985958182971916
-0.835990863282943,0.577895643018785
0.723837011376122,-0.905155479944953
1.4782467449964,0.672677245231953
-1.01453651934913,-1.93173431146552
2.0149364735093,1.62705998473249
0.010964087419497,-1.23479062010886
-0.808411555014659,-0.269108730578951
-1.20467745740966,0.230709295907274
-0.124309785446765,-0.137513976562984
-1.09142580649271,0.374023291889261
-1.53138727958195,-0.642677521508763
-1.40577424209173,-1.8555546914783
-0.829424282083175,-0.168241402516658
-1.6186706829127,-1.72270087931021
0.32096134980463,-1.69573304056594
1.0848729881117,1.55317572416906
1.19738774684036,-0.160890504772837
-1.96033793275436,-0.806123121556824
-0.268087891950821,0.0288627931935725
0.778161232508372,0.125245355917439
-0.130917030627722,2.25790337100066
0.645977084076958,0.708413231389583
0.535500282829149,0.7231320292446
-0.139809478319647,0.991206953752293
-0.046080561851088,-2.29714457394221
-0.672342150510276,-0.468877090644892
-0.89674667715621,-1.04318181314954
0.0650451879385214,-0.140611492403639
-1.00952662202872,0.0820213502877047
-1.08288346452523,-1.7900089192241
1.69240209911053,0.625148805859369
0.853600635001204,1.06119860052232
-0.857138590924319,-0.934030137362962
-1.01064366381395,1.49226801337656
2.64761646768724,-0.456151453095099
0.367556669476032,-0.36986750475997
0.749420462429872,0.235880737862606
0.107469611644954,0.0289355466065869
-0.624277424290516,0.697086576820137
0.928679059591535,1.22554130337378
1.34698708961243,-0.54740598571212
0.101280279720326,0.346983955011052
0.009401523432363,-0.0107606012255097
0.625822365835633,0.190003905338926
0.165798835294761,0.972664579067586
1.32383053838222,-0.38964420795261
0.335484295820649,0.787496541180324
-0.803098234341414,-0.32377895419905
0.968445690104845,1.47507071203608
-0.584883811492899,0.0616685103417082
0.206782630339648,0.464679604343672
-2.2509002777261,0.412828779927258
-1.32919276355606,1.31657589276218
-0.563366438929796,1.21157675722345
-0.545349978058186,-0.334438522449908
0.234959803307997,-0.0895594312789608
-0.124132403063599,1.43157836894849
0.533271477477132,0.100904989553335
-1.0285913809987,-0.0734743037237442
-1.52784397276783,-2.12438691421073
0.734458005405536,0.740069987854461
-0.188766238639893,0.438628430438545
0.115663733917972,-0.999896413995933
1.13716827342984,-1.06427801440808
2.04989624771329,-0.562793744086223
2.32036958396243,0.572730650171083
-1.45165220357362,-0.12428320362208
1.32882928193832,0.0215478318771234
2.21988426263231,1.32636175411914
0.501210542666086,0.733527270289765
0.157051031116503,-0.522305877293854
-0.809360079882638,1.39243666314344
1.4390425732494,0.0665600279783471
-0.588756300440054,-0.0868661191023878
-1.17412544053723,-0.798763493160841
1.57649989596423,0.286986017836288
-0.499661086330454,-1.25751959921276
-0.0424795543755921,-1.02189169878128
2.10574650694763,-0.637637897191369
-0.842020966318382,-0.984458886742307
0.332134772967947,0.248691388082524
1.15196299569539,-0.560942872387666
0.297991826896578,1.35009341930938
-0.44481639184528,0.908350108155685
0.888914319087599,0.633960072964068
-0.262315047737701,-0.164765178062466
-0.143382057963574,1.03900691485218
-2.37344238268934,-0.876228722355327
1.00395257496412,-0.215282251199529
1.46408792583452,-0.842314737720047
0.118462087152043,3.68232905687412
-0.0141025562914474,-0.714572271564644
1.27584849423529,-1.29881894868109
-0.639140323509514,-0.575359679125161
1.59003472719025,1.04190364415152
0.602833538321135,1.49777164916787
0.0248090123318856,0.26678941204702
0.279850900793045,-0.846864749124472
0.149286439018165,0.925718951814201
0.368631887024826,-1.09599682040978
0.167626578173542,-1.11070172082504
-0.941060421130996,-0.539180640144904
-1.25184412350311,-1.41428411327861
-1.54359197229692,1.16065700734061
-1.23011107938765,-0.0083199043403175
-0.664171483333649,-0.354663052342702
-1.6829701132049,1.46190668553232
1.11756038049633,-0.136770445862138
-1.86012521248617,-0.660290271802685
0.548845241532262,-1.8523549929287
-0.404253226130092,1.7270033261208
1.28150402225395,-0.0779379444099217
0.229277242175373,-0.408178746119501
-0.605147565919901,0.624201611983728
-1.7389298429345,0.497404932778667
0.225226698963699,0.595318097712715
0.148886452637077,-0.257699150877503
0.441061973125756,-0.192517453825269
2.04581145856535,-1.11572559656168
1.02412659728554,-1.10330488661748
0.632659013749585,-1.11175733384844
-0.152698177768708,-0.518408503307855
0.420506466701997,1.29486483047671
